"week","store","price_1","price_2","price_3","price_4","price_5","price_6","price_7","price_8","price_9","price_10","price_11","prom_1","prom_2","prom_3","prom_4","prom_5","prom_6","prom_7","prom_8","prom_9","prom_10","prom_11","income_1","income_2","income_3","income_4","income_5","income_6","income_7","income_8","income_9","income_10","income_11","mkt_share_1","mkt_share_2","mkt_share_3","mkt_share_4","mkt_share_5","mkt_share_6","mkt_share_7","mkt_share_8","mkt_share_9","mkt_share_10","mkt_share_11","branded_1","branded_2","branded_3","branded_4","branded_5","branded_6","branded_7","branded_8","branded_9","branded_10","branded_11"
36,72,3.63,4.65,6.19,3.33,3.99,8.39,2.49,3.79,4.29,1.99,3.66,0,1,0,0,1,0,0,0,0,0,0,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,10.71219307,0.0169434090138936,0.0474415452389021,0.00338868180277872,0.023720772619451,0.0203320908166723,0.00677736360555744,0.00338868180277872,0.0372754998305659,0.023720772619451,0.00338868180277872,0.0101660454083362,1,1,1,1,1,1,1,1,1,0,0
36,73,3.52,4.43,7.64,2.99,3.99,8.39,2.49,3.79,4.29,1.99,3.85,0,1,0,0,1,0,0,0,0,0,0,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,10.61496569,0.0317128679625415,0.0764839756743648,0.0111927769279558,0.00186546282132597,0.0261164794985636,0.00559638846397791,0.00746185128530388,0.00559638846397791,0.0167891653919337,0.0130582397492818,0.0186546282132597,1,1,1,1,1,1,1,1,1,0,0
36,74,3.55,4.37,7.44,2.99,3.99,8.39,2.71,4.08,4.29,1.99,4.37,0,1,0,0,1,0,1,1,0,0,0,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,10.48001664,0.0215638073058179,0.0668478026480355,0.0280329494975633,0.00215638073058179,0.0301893302281451,0.00862552292232717,0.0150946651140725,0.010781903652909,0.0172510458446543,0.0150946651140725,0.0172510458446543,1,1,1,1,1,1,1,1,1,0,0
36,75,3.59,4.51,7.61,2.99,3.99,8.39,2.49,3.79,4.29,1.99,3.49,0,1,0,0,1,0,0,0,0,0,0,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,9.867082871,0.0506820965493939,0.0422350804578283,0.0232292942518055,0.00211175402289141,0.035899818389154,0.0147822781602399,0.0105587701144571,0.0105587701144571,0.00633526206867424,0.0126705241373485,0.00844701609156565,1,1,1,1,1,1,1,1,1,0,0
36,76,3.55,4.38,6.69,2.97,3.99,8.39,2.49,3.79,4.29,1.99,4.17,0,1,0,0,1,0,0,0,0,0,0,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,10.1406129,0.0289459537691767,0.0516892031592441,0.0124054087582186,0.00413513625273953,0.0186081131373279,0.00206756812636976,0.00413513625273953,0.0144729768845883,0.0144729768845883,0.0144729768845883,0.0186081131373279,1,1,1,1,1,1,1,1,1,0,0
36,77,3.5,4.37,7.16,2.97,3.99,8.39,2.49,3.59,3.97,1.91,3.7,0,1,0,0,1,0,0,0,0,0,0,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,10.98312087,0.0329499161274862,0.0748861730170141,0.0389408099688473,0.0179726815240834,0.020968128444764,0.0089863407620417,0.00599089384136113,0.00599089384136113,0.020968128444764,0.00299544692068057,0.020968128444764,1,1,1,1,1,1,1,1,1,0,0
36,78,3.52,4.39,6.92,2.97,3.99,8.39,2.96,3.59,3.97,1.91,4,0,1,0,0,1,0,0,0,0,0,0,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,10.95917494,0.0345105257103417,0.0718969285632118,0.0201311399976993,0.0230070171402278,0.0201311399976993,0.00575175428505694,0.00862763142758541,0.00287587714252847,0.0230070171402278,0.00287587714252847,0.048889911422984,1,1,1,1,1,1,1,1,1,0,0
36,80,3.58,3.96,6.79,2.97,3.99,8.39,2.49,3.59,3.97,1.99,3.84,0,1,0,0,1,0,0,0,0,0,0,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,10.90950929,0.0256967780193714,0.128483890096857,0.0197667523225934,0.0177900770903341,0.0336034789484088,0.00593002569677802,0.00593002569677802,0.0138367266258154,0.0454635303419648,0.0098833761612967,0.0474402055742242,1,1,1,1,1,1,1,1,1,0,0
36,81,3.46,4.29,7.62,2.99,3.99,8.39,2.49,3.79,4.29,1.99,3.82,0,1,0,0,1,0,0,0,0,0,0,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,10.71993585,0.0117680286198456,0.0964978346827339,0.00941442289587648,0.00235360572396912,0.0258896629636603,0.00235360572396912,0.0117680286198456,0.00941442289587648,0.00706081717190736,0.00706081717190736,0.0282432686876294,1,1,1,1,1,1,1,1,1,0,0
36,83,3.54,4.42,7.65,2.99,3.99,8.39,2.49,3.59,3.97,1.99,3.56,0,1,0,0,1,0,0,0,0,0,0,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,10.45607873,0.028063206976945,0.0993005785338054,0.0151109576029704,0.00215870822899577,0.0388567481219238,0.00647612468698731,0.0172696658319662,0.0172696658319662,0.028063206976945,0.0194283740609619,0.028063206976945,1,1,1,1,1,1,1,1,1,0,0
36,84,3.53,4.94,7.37,2.99,3.99,8.39,2.49,3.79,4.29,1.99,3.91,0,1,0,0,1,0,0,0,0,0,0,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,10.76561773,0.0550197423781474,0.0517832869441388,0.0420739206421128,0.00323645543400867,0.0291280989060781,0.00323645543400867,0.00647291086801735,0.00970936630202602,0.019418732604052,0.00323645543400867,0.0161822771700434,1,1,1,1,1,1,1,1,1,0,0
36,86,3.56,4.48,7.19,2.99,3.99,8.39,2.49,3.79,4.29,1.99,4.06,0,1,0,0,1,0,0,0,0,0,0,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,10.08897077,0.0248306997742664,0.036117381489842,0.00677200902934537,0.00225733634311512,0.0428893905191874,0.00451467268623025,0.0135440180586907,0.0090293453724605,0.018058690744921,0.0112866817155756,0.0135440180586907,1,1,1,1,1,1,1,1,1,0,0
36,89,3.52,4.23,7.13,2.99,3.99,8.22,2.49,3.79,4.29,1.99,3.86,0,1,0,0,1,0,0,0,0,0,0,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,10.30811898,0.0318848501412043,0.0341623394370046,0.00227748929580031,0.00227748929580031,0.0250523822538034,0.00227748929580031,0.0113874464790015,0.00683246788740093,0.0273298715496037,0.00910995718320124,0.0136649357748019,1,1,1,1,1,1,1,1,1,0,0
36,90,3.6,5.01,7.03,2.97,3.99,8.39,2.49,3.79,4.29,1.99,3.66,0,1,0,0,1,0,0,0,0,0,0,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,10.5046565,0.0255950857435372,0.0703864857947274,0.0159969285897108,0.0127975428717686,0.0191963143076529,0.00639877143588431,0.00319938571794216,0.00319938571794216,0.0127975428717686,0.00639877143588431,0.00959815715382646,1,1,1,1,1,1,1,1,1,0,0
36,91,3.52,4.27,6.75,2.97,3.99,8.39,2.49,3.78,4.29,1.99,3.99,0,1,0,0,1,0,0,1,0,0,0,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,10.53844932,0.0365594256846583,0.0631480989098644,0.0265886732252061,0.0166179207657538,0.0166179207657538,0.00997075245945227,0.013294336612603,0.0199415049189045,0.013294336612603,0.013294336612603,0.0265886732252061,1,1,1,1,1,1,1,1,1,0,0
36,92,3.51,4.47,7.22,2.99,3.99,8.39,2.49,4.91,4.29,1.99,4.12,0,1,0,0,1,0,0,1,0,0,0,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,10.65780038,0.0454029511918275,0.0539160045402951,0.0255391600454029,0.00283768444948922,0.0340522133938706,0.00283768444948922,0.0198637911464245,0.00851305334846765,0.0141884222474461,0.0113507377979569,0.00851305334846765,1,1,1,1,1,1,1,1,1,0,0
36,93,3.55,3.98,6.94,3.33,3.99,8.39,2.49,3.79,4.29,1.91,3.79,0,1,0,0,1,0,0,0,0,0,0,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,10.36719012,0.0291066892464014,0.145533446232007,0.010584250635055,0.0185224386113463,0.0317527519051651,0.00264606265876376,0.00264606265876376,0.010584250635055,0.0185224386113463,0.00264606265876376,0.0502751905165114,1,1,1,1,1,1,1,1,1,0,0
36,94,3.55,4.35,6.54,2.99,3.99,8.39,2.49,4.92,4.29,1.99,4.17,0,1,0,0,1,0,0,0,0,0,0,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,10.7445158,0.0381783474229615,0.0654485955822198,0.0163621488955549,0.00272702481592582,0.046359421870739,0.0136351240796291,0.0136351240796291,0.00818107444777747,0.0136351240796291,0.0136351240796291,0.0299972729751841,1,1,1,1,1,1,1,1,1,0,0
36,95,3.48,4.27,7.23,2.99,3.99,8.39,2.49,3.79,4.29,1.99,4.19,0,1,0,0,1,0,0,0,0,0,0,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,10.38347245,0.0200596056854654,0.0687757909215956,0.0143282897753324,0.00286565795506648,0.0458505272810637,0.0114626318202659,0.0200596056854654,0.0229252636405319,0.0114626318202659,0.00286565795506648,0.0143282897753324,1,1,1,1,1,1,1,1,1,0,0
36,97,3.51,4.79,7.99,2.97,3.99,8.39,2.49,3.79,4.29,1.99,4.47,0,1,0,0,1,0,0,0,0,0,0,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,10.48374595,0.0365844735494256,0.0512182629691959,0.00731689470988512,0.0329260261944831,0.0329260261944831,0.0182922367747128,0.00731689470988512,0.00365844735494256,0.0219506841296554,0.0292675788395405,0.0292675788395405,1,1,1,1,1,1,1,1,1,0,0
36,98,3.53,4.42,6.65,2.97,3.99,8.29,2.89,3.12,3.97,1.99,4.07,0,1,0,0,1,0,0,0,0,0,0,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,10.57359638,0.0402308903270946,0.0892076263774707,0.024488368025188,0.0279867063145006,0.0262375371698443,0.00524750743396886,0.012244184012594,0.0104950148679377,0.0314850446038132,0.0297358754591569,0.0332342137484695,1,1,1,1,1,1,1,1,1,0,0
36,100,3.56,4.76,7.36,3.33,3.99,8.39,2.49,3.93,4.29,1.99,3.76,0,1,0,0,1,0,0,0,0,0,0,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,10.0365751,0.0433005403907441,0.0623527781626715,0.0259803242344464,0.00519606484688929,0.0242483026188167,0.00519606484688929,0.0138561729250381,0.0155881945406679,0.0138561729250381,0.0103921296937786,0.0259803242344464,1,1,1,1,1,1,1,1,1,0,0
36,101,3.52,4.38,6.94,2.99,3.99,8.29,2.52,3.21,3.97,1.99,3.89,0,1,0,0,1,0,1,1,0,0,0,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,10.65993812,0.0471661032937662,0.110054241018788,0.0235830516468831,0.00196525430390693,0.0510966119015801,0.0117915258234416,0.0137567801273485,0.0137567801273485,0.0235830516468831,0.0235830516468831,0.0412703403820454,1,1,1,1,1,1,1,1,1,0,0
36,102,3.54,4.26,6.83,2.97,3.99,8.29,2.76,3.12,3.97,1.99,3.79,0,1,0,0,1,0,1,0,0,0,0,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,10.49385422,0.0253455442533203,0.0743469298097394,0.0236558413030989,0.0219661383528776,0.0152073265519922,0.00506910885066405,0.0101382177013281,0.00506910885066405,0.0135176236017708,0.0253455442533203,0.0321043560542057,1,1,1,1,1,1,1,1,1,0,0
36,103,3.56,4.16,7.11,2.97,3.99,8.29,2.67,3.08,3.97,1.99,3.98,0,1,0,0,1,0,0,0,0,0,0,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,10.58524512,0.0323471060122488,0.0409730009488484,0.0129388424048995,0.00862589493659967,0.0215647373414992,0.00862589493659967,0.0172517898731993,0.00431294746829984,0.0107823686707496,0.0474424221512982,0.0409730009488484,1,1,1,1,1,1,1,1,1,0,0
36,104,3.53,4.37,7.65,2.99,3.99,8.39,2.49,3.79,4.29,1.99,3.85,0,1,0,0,1,0,0,0,0,0,0,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,10.69885282,0.0382262996941896,0.0802752293577982,0.0305810397553517,0.00382262996941896,0.0649847094801223,0.00764525993883792,0.00764525993883792,0.0229357798165138,0.0191131498470948,0.0267584097859327,0.0726299694189602,1,1,1,1,1,1,1,1,1,0,0
36,105,3.6,4.15,6.79,2.97,3.99,8.29,2.96,3.15,3.97,1.99,3.49,0,1,0,0,1,0,0,0,0,0,0,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,10.41439317,0.0239954626761485,0.0588979538414554,0.0436281139566337,0.00218140569783168,0.0458095196544653,0.00218140569783168,0.0130884341869901,0.0109070284891584,0.0152698398848218,0.0109070284891584,0.0261768683739802,1,1,1,1,1,1,1,1,1,0,0
36,106,3.61,4.35,7.69,2.97,3.99,8.39,2.49,3.79,4.29,1.99,4.09,0,1,0,0,1,0,0,0,0,0,0,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,10.50684678,0.0396930404869013,0.0882067566375584,0.00882067566375584,0.0308723648231455,0.0441033783187792,0.00441033783187792,0.0132310134956338,0.0176413513275117,0.0220516891593896,0.0220516891593896,0.0264620269912675,1,1,1,1,1,1,1,1,1,0,0
36,107,3.5,4.04,7.69,2.97,3.99,8.39,2.49,4.46,4.29,1.99,4.5,0,1,0,0,1,0,0,1,0,0,0,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,10.82713119,0.0269568200754791,0.137234720384257,0.0392099201097878,0.0171543400480322,0.0392099201097878,0.0196049600548939,0.0122531000343087,0.0122531000343087,0.0196049600548939,0.0220555800617556,0.0171543400480322,1,1,1,1,1,1,1,1,1,0,0
36,109,3.53,4.16,8.16,3.33,3.99,8.39,2.49,3.79,4.29,1.99,4.07,0,1,0,0,1,0,0,0,0,0,0,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,11.23319833,0.0189349112426036,0.137278106508876,0.0355029585798817,0.0236686390532544,0.0402366863905325,0.0189349112426036,0.00710059171597633,0.021301775147929,0.0236686390532544,0.00473372781065089,0.0355029585798817,1,1,1,1,1,1,1,1,1,0,0
36,110,3.54,4.31,7.32,2.97,3.99,8.39,2.96,3.79,4.29,1.99,3.9,0,1,0,0,1,0,0,0,0,0,0,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,10.52085999,0.03382949932341,0.113790134087834,0.0246032722352073,0.0369049083528109,0.0399803173822118,0.00615081805880182,0.00922622708820273,0.00307540902940091,0.0215278632058064,0.0276786812646082,0.0461311354410137,1,1,1,1,1,1,1,1,1,0,0
36,111,3.53,4.33,8.04,3.33,3.99,8.39,2.49,3.78,4.29,1.99,3.19,0,1,0,0,1,0,0,1,0,0,0,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,10.13828296,0.0138252488544794,0.0375256754621583,0.00790014220255965,0.0256754621583189,0.00395007110127982,0.00197503555063991,0.0118502133038395,0.00790014220255965,0.00790014220255965,0.00592510665191973,0.00197503555063991,1,1,1,1,1,1,1,1,1,0,0
36,113,3.5,4.39,7.02,2.99,3.99,8.39,2.96,3.79,4.29,1.91,4.52,0,1,0,0,1,0,0,0,0,0,0,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,10.64766049,0.0171964820910922,0.0417628850783668,0.0196531223898197,0.00245664029872746,0.0491328059745492,0.00491328059745492,0.00736992089618238,0.0171964820910922,0.0196531223898197,0.00245664029872746,0.00736992089618238,1,1,1,1,1,1,1,1,1,0,0
36,114,3.55,4.51,7.02,2.97,3.99,8.29,2.49,3.17,3.97,1.99,4.15,0,1,0,0,1,0,0,0,0,0,0,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,10.34794899,0.0372607467838092,0.0607938500156887,0.0117665516159398,0.0098054596799498,0.0254941951678695,0.00784436774395984,0.0117665516159398,0.0176498274239096,0.0176498274239096,0.0117665516159398,0.0294163790398494,1,1,1,1,1,1,1,1,1,0,0
36,115,3.51,4.21,7.04,2.97,3.99,8.29,2.55,3.43,3.97,1.99,3.8,0,1,0,0,1,0,1,1,0,0,0,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,10.94748525,0.0181422351233672,0.108853410740203,0.0514029995162071,0.0393081761006289,0.0272133526850508,0.0120948234155781,0.00604741170778907,0.0302370585389453,0.0181422351233672,0.0302370585389453,0.0786163522012579,1,1,1,1,1,1,1,1,1,0,0
36,116,3.59,4.61,7.09,2.97,3.99,8.39,2.49,4.05,4.29,1.99,3.91,0,1,0,0,1,0,0,1,0,0,0,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,10.69711335,0.0443852640923213,0.0634075201318876,0.0158518800329719,0.00317037600659438,0.0475556400989157,0.0126815040263775,0.0126815040263775,0.0190222560395663,0.0221926320461607,0.00951112801978315,0.0380445120791326,1,1,1,1,1,1,1,1,1,0,0
36,117,3.53,4.46,7.39,2.97,3.99,8.39,2.65,3.79,4.29,1.99,4.46,0,1,0,0,1,0,0,0,0,0,0,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,10.76096203,0.0443201963725624,0.0477294422473749,0.0306832128733124,0.0204554752488749,0.0204554752488749,0.0204554752488749,0.00340924587481249,0.0170462293740625,0.0340924587481249,0.0204554752488749,0.0102277376244375,1,1,1,1,1,1,1,1,1,0,0
36,118,3.44,4.53,7.51,2.97,3.99,8.39,2.65,5.49,4.29,1.99,3.99,0,1,0,0,1,0,0,0,0,0,0,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,10.63236378,0.0106172140430351,0.0495469988674972,0.0176953567383918,0.00707814269535674,0.0424688561721404,0.00707814269535674,0.00353907134767837,0.00707814269535674,0.0141562853907135,0.00707814269535674,0.0106172140430351,1,1,1,1,1,1,1,1,1,0,0
36,119,3.62,4.79,6.91,2.99,3.99,8.39,2.49,3.75,4.29,1.99,4.17,0,1,0,0,1,0,0,1,0,0,0,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,10.75271926,0.0370497036023712,0.056999544003648,0.014249886000912,0.0028499772001824,0.042749658002736,0.0113999088007296,0.0085499316005472,0.0028499772001824,0.0113999088007296,0.0028499772001824,0.0256497948016416,1,1,1,1,1,1,1,1,1,0,0
36,121,3.51,4.38,7.36,2.97,3.99,8.29,2.9,3.5,3.97,1.99,4.06,0,1,0,0,1,0,1,0,0,0,0,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,10.94992897,0.035573684959446,0.071147369918892,0.035573684959446,0.0189726319783712,0.0616610539297064,0.0094863159891856,0.0094863159891856,0.0142294739837784,0.0403168429540388,0.023715789972964,0.0521747379405208,1,1,1,1,1,1,1,1,1,0,0
36,122,3.54,4.3,7.02,2.97,3.99,8.29,2.79,3.1,3.97,1.99,3.85,0,1,0,0,1,0,1,0,0,0,0,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,10.77505285,0.0366937041328698,0.0907686365392043,0.0347624565469293,0.00193124758594052,0.052143684820394,0.00772499034376207,0.00965623792970259,0.00965623792970259,0.0212437234453457,0.0193124758594052,0.0347624565469293,1,1,1,1,1,1,1,1,1,0,0
36,123,3.54,4.65,7.15,3.33,3.99,8.39,2.52,3.73,4.29,1.99,4.28,0,1,0,0,1,0,1,1,0,0,0,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,10.33410045,0.0270992918051742,0.0794912559618442,0.0180661945367828,0.0126463361757479,0.0343257696198873,0.00541985836103483,0.0126463361757479,0.00722647781471311,0.0144529556294262,0.019872813990461,0.0234860528978176,1,1,1,1,1,1,1,1,1,0,0
37,2,3.64,4.24,7.67,2.99,5.29,8.39,2.49,3.79,4.29,1.99,3.69,0,1,0,0,0,0,0,0,0,0,1,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,10.55320518,0.0370021528525296,0.0269106566200215,0.0336383207750269,0.00336383207750269,0.0168191603875135,0.0168191603875135,0.00336383207750269,0.0134553283100108,0.00672766415500538,0.00672766415500538,0.0269106566200215,1,1,1,1,1,1,1,1,1,0,0
37,5,3.57,4.54,6.82,2.99,5.29,8.39,2.49,3.78,4.29,1.99,3.76,0,1,0,0,0,0,0,0,0,0,1,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,10.92237097,0.0562363108980051,0.0769549517551649,0.0295980583673711,0.00295980583673711,0.0562363108980051,0.00591961167347422,0.0118392233469484,0.0177588350204227,0.0177588350204227,0.0118392233469484,0.0443970875510566,1,1,1,1,1,1,1,1,1,0,0
37,8,3.56,4.62,7.16,2.97,5.29,8.39,2.49,4.21,4.29,1.99,3.58,0,1,0,0,0,0,0,0,0,0,1,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,10.59700966,0.0527319190362228,0.0608445219648724,0.0263659595181114,0.00202815073216241,0.0263659595181114,0.00811260292864966,0.0101407536608121,0.00811260292864966,0.0121689043929745,0.0162252058572993,0.0365067131789235,1,1,1,1,1,1,1,1,1,0,0
37,9,3.59,4.71,7.14,2.97,5.29,8.39,2.65,4.22,4.29,1.99,3.4,0,1,0,0,0,0,0,0,0,0,1,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,10.78715178,0.0273328595637676,0.0409992893456513,0.0163997157382605,0.00273328595637676,0.0409992893456513,0.00819985786913027,0.00273328595637676,0.010933143825507,0.0300661455201443,0.00546657191275351,0.0382660033892746,1,1,1,1,1,1,1,1,1,0,0
37,12,3.55,4.89,7.75,3.33,5.33,8.39,2.51,5.49,4.29,1.99,3.99,0,1,0,0,0,0,1,0,0,0,1,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,9.996659083,0.0429046444277593,0.064356966641639,0.0196646286960563,0.00357538703564661,0.0321784833208195,0.00357538703564661,0.0125138546247631,0.0017876935178233,0.0107261611069398,0.0196646286960563,0.0339661768386428,1,1,1,1,1,1,1,1,1,0,0
37,14,3.57,4.72,7.69,3.33,5.29,8.39,2.49,3.77,4.29,1.99,3.95,0,1,0,0,0,0,0,0,0,0,1,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,11.04392933,0.0308240290430851,0.0616480580861703,0.0205493526953901,0.010274676347695,0.0445235975066785,0.010274676347695,0.0068497842317967,0.0068497842317967,0.0239742448112884,0.0136995684635934,0.0308240290430851,1,1,1,1,1,1,1,1,1,0,0
37,18,3.53,4.95,7.11,2.99,5.29,8.39,2.49,3.78,4.29,1.99,4.21,0,1,0,0,0,0,0,0,0,0,1,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,10.39197554,0.035470426531879,0.0576394431143035,0.0376873281901215,0.00221690165824244,0.0376873281901215,0.0133014099494546,0.0155183116076971,0.00886760663296976,0.0266028198989093,0.00443380331648488,0.0243859182406668,1,1,1,1,1,1,1,1,1,0,0
37,21,3.54,4.21,7.21,2.97,5.29,8.39,2.49,3.59,3.97,1.99,3.85,0,1,0,0,0,0,0,0,0,0,1,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,10.71619397,0.0428082191780822,0.0580968688845401,0.0152886497064579,0.00611545988258317,0.0275195694716243,0.00917318982387475,0.00917318982387475,0.00305772994129158,0.0183463796477495,0.00611545988258317,0.073385518590998,1,1,1,1,1,1,1,1,1,0,0
37,28,3.5,4.64,7.04,2.97,5.29,8.39,2.49,4.92,4.29,1.99,3.73,0,1,0,0,0,0,0,0,0,0,1,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,10.79853422,0.0647323128474602,0.0418856141954154,0.0418856141954154,0.00761556621734826,0.030462264869393,0.0228466986520448,0.0190389155433707,0.0114233493260224,0.0380778310867413,0.00761556621734826,0.0380778310867413,1,1,1,1,1,1,1,1,1,0,0
37,32,3.55,4.5,8.19,3.33,5.29,8.39,2.49,3.79,4.29,1.99,4.1,0,1,0,0,0,0,0,0,0,0,1,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,10.67447502,0.0249145785876993,0.0391514806378132,0.00533883826879271,0.00177961275626424,0.0231349658314351,0.00533883826879271,0.00355922551252847,0.00889806378132118,0.0142369020501139,0.00889806378132118,0.0320330296127563,1,1,1,1,1,1,1,1,1,0,0
37,33,3.61,5.11,7.48,2.99,5.35,8.39,2.49,3.79,4.29,1.99,3.68,0,1,0,0,0,0,0,0,0,0,1,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,10.34592726,0.0375340152012762,0.0351881392511964,0.0164211316505583,0.00234587595007976,0.0304963873510369,0.00234587595007976,0.00703762785023928,0.00469175190015952,0.00938350380031904,0.00234587595007976,0.0164211316505583,1,1,1,1,1,1,1,1,1,0,0
